ID, RE, T, X00, Y00, U00, V00, P00, X01, Y01, U01, V01, P01, X02, Y02, U02, V02, P02
89, 9.990000e+02, 4.450000e+01, 9.375000e-01, 3.906250e-02, 9.563845e-03, 5.608113e-03, 2.823458e-02, 5.000000e-01, 5.000000e-01, -5.150204e-02, 3.099901e-02, -5.279096e-02, 3.906250e-02, 9.375000e-01, -5.895682e-02, 1.090853e-01, 4.487338e-03
90, 9.990000e+02, 4.500000e+01, 9.375000e-01, 3.906250e-02, 9.564951e-03, 5.608790e-03, 2.823774e-02, 5.000000e-01, 5.000000e-01, -5.151246e-02, 3.100373e-02, -5.280213e-02, 3.906250e-02, 9.375000e-01, -5.895860e-02, 1.090820e-01, 4.491807e-03
91, 9.990000e+02, 4.550000e+01, 9.375000e-01, 3.906250e-02, 9.565967e-03, 5.609425e-03, 2.824063e-02, 5.000000e-01, 5.000000e-01, -5.152221e-02, 3.100813e-02, -5.281277e-02, 3.906250e-02, 9.375000e-01, -5.896024e-02, 1.090790e-01, 4.495866e-03
92, 9.990000e+02, 4.600000e+01, 9.375000e-01, 3.906250e-02, 9.566905e-03, 5.610008e-03, 2.824337e-02, 5.000000e-01, 5.000000e-01, -5.153143e-02, 3.101213e-02, -5.282314e-02, 3.906250e-02, 9.375000e-01, -5.896178e-02, 1.090762e-01, 4.499733e-03
93, 9.990000e+02, 4.650000e+01, 9.375000e-01, 3.906250e-02, 9.567772e-03, 5.610544e-03, 2.824608e-02, 5.000000e-01, 5.000000e-01, -5.154032e-02, 3.101567e-02, -5.283300e-02, 3.906250e-02, 9.375000e-01, -5.896321e-02, 1.090736e-01, 4.503503e-03
94, 9.990000e+02, 4.700000e+01, 9.375000e-01, 3.906250e-02, 9.568570e-03, 5.611048e-03, 2.824840e-02, 5.000000e-01, 5.000000e-01, -5.154899e-02, 3.101881e-02, -5.284209e-02, 3.906250e-02, 9.375000e-01, -5.896454e-02, 1.090712e-01, 4.506721e-03
95, 9.990000e+02, 4.750000e+01, 9.375000e-01, 3.906250e-02, 9.569315e-03, 5.611510e-03, 2.825079e-02, 5.000000e-01, 5.000000e-01, -5.155755e-02, 3.102164e-02, -5.285104e-02, 3.906250e-02, 9.375000e-01, -5.896581e-02, 1.090689e-01, 4.510044e-03
96, 9.990000e+02, 4.800000e+01, 9.375000e-01, 3.906250e-02, 9.570012e-03, 5.611939e-03, 2.825301e-02, 5.000000e-01, 5.000000e-01, -5.156602e-02, 3.102427e-02, -5.285948e-02, 3.906250e-02, 9.375000e-01, -5.896701e-02, 1.090668e-01, 4.513157e-03
97, 9.990000e+02, 4.850000e+01, 9.375000e-01, 3.906250e-02, 9.570662e-03, 5.612346e-03, 2.825504e-02, 5.000000e-01, 5.000000e-01, -5.157439e-02, 3.102682e-02, -5.286727e-02, 3.906250e-02, 9.375000e-01, -5.896812e-02, 1.090648e-01, 4.515933e-03
98, 9.990000e+02, 4.900000e+01, 9.375000e-01, 3.906250e-02, 9.571273e-03, 5.612732e-03, 2.825701e-02, 5.000000e-01, 5.000000e-01, -5.158260e-02, 3.102940e-02, -5.287480e-02, 3.906250e-02, 9.375000e-01, -5.896918e-02, 1.090629e-01, 4.518644e-03
99, 9.990000e+02, 4.950000e+01, 9.375000e-01, 3.906250e-02, 9.571856e-03, 5.613089e-03, 2.825902e-02, 5.000000e-01, 5.000000e-01, -5.159059e-02, 3.103205e-02, -5.288204e-02, 3.906250e-02, 9.375000e-01, -5.897018e-02, 1.090611e-01, 4.521402e-03
100, 9.990000e+02, 5.000000e+01, 9.375000e-01, 3.906250e-02, 9.572405e-03, 5.613425e-03, 2.826080e-02, 5.000000e-01, 5.000000e-01, -5.159829e-02, 3.103480e-02, -5.288881e-02, 3.906250e-02, 9.375000e-01, -5.897112e-02, 1.090594e-01, 4.523909e-03
0, 1.009121e+03, 0.000000e+00, 9.375000e-01, 3.906250e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 5.000000e-01, 5.000000e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.906250e-02, 9.375000e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00
1, 1.009121e+03, 5.000000e-01, 9.375000e-01, 3.906250e-02, -1.100737e-03, -6.184111e-04, 2.727489e-03, 5.000000e-01, 5.000000e-01, -2.111442e-02, 1.077439e-03, -6.545021e-04, 3.906250e-02, 9.375000e-01, -4.632847e-02, 1.325411e-01, -3.101875e-02
2, 1.009121e+03, 1.000000e+00, 9.375000e-01, 3.906250e-02, -1.110669e-03, -6.605098e-04, 2.936722e-03, 5.000000e-01, 5.000000e-01, -2.893476e-02, 3.626157e-03, -1.874496e-04, 3.906250e-02, 9.375000e-01, -4.618046e-02, 1.332995e-01, -2.027868e-02
3, 1.009121e+03, 1.500000e+00, 9.375000e-01, 3.906250e-02, -1.116222e-03, -6.862709e-04, 4.175547e-03, 5.000000e-01, 5.000000e-01, -3.457096e-02, 7.356499e-03, 5.025234e-04, 3.906250e-02, 9.375000e-01, -4.673970e-02, 1.321057e-01, -1.717682e-02
4, 1.009121e+03, 2.000000e+00, 9.375000e-01, 3.906250e-02, -1.189693e-03, -7.441767e-04, 5.767069e-03, 5.000000e-01, 5.000000e-01, -4.031994e-02, 1.252038e-02, 1.199654e-03, 3.906250e-02, 9.375000e-01, -4.711838e-02, 1.313404e-01, -1.607877e-02
5, 1.009121e+03, 2.500000e+00, 9.375000e-01, 3.906250e-02, -1.282442e-03, -8.140203e-04, 7.307971e-03, 5.000000e-01, 5.000000e-01, -4.727906e-02, 1.934088e-02, 1.801598e-03, 3.906250e-02, 9.375000e-01, -4.734385e-02, 1.308630e-01, -1.556879e-02
6, 1.009121e+03, 3.000000e+00, 9.375000e-01, 3.906250e-02, -1.327630e-03, -8.601039e-04, 8.660589e-03, 5.000000e-01, 5.000000e-01, -5.593890e-02, 2.793913e-02, 2.220529e-03, 3.906250e-02, 9.375000e-01, -4.748617e-02, 1.305245e-01, -1.521678e-02
7, 1.009121e+03, 3.500000e+00, 9.375000e-01, 3.906250e-02, -1.280574e-03, -8.550139e-04, 9.808637e-03, 5.000000e-01, 5.000000e-01, -6.656948e-02, 3.848316e-02, 2.337570e-03, 3.906250e-02, 9.375000e-01, -4.758902e-02, 1.302443e-01, -1.488892e-02
8, 1.009121e+03, 4.000000e+00, 9.375000e-01, 3.906250e-02, -1.125582e-03, -7.857400e-04, 1.077442e-02, 5.000000e-01, 5.000000e-01, -7.947264e-02, 5.140841e-02, 1.993089e-03, 3.906250e-02, 9.375000e-01, -4.767744e-02, 1.299797e-01, -1.453765e-02
9, 1.009121e+03, 4.500000e+00, 9.375000e-01, 3.906250e-02, -8.732508e-04, -6.541379e-04, 1.159486e-02, 5.000000e-01, 5.000000e-01, -9.547056e-02, 6.863663e-02, 9.509343e-04, 3.906250e-02, 9.375000e-01, -4.776627e-02, 1.297072e-01, -1.414456e-02
10, 1.009121e+03, 5.000000e+00, 9.375000e-01, 3.906250e-02, -5.538293e-04, -4.746868e-04, 1.231300e-02, 5.000000e-01, 5.000000e-01, -1.148292e-01, 9.378153e-02, -1.207423e-03, 3.906250e-02, 9.375000e-01, -4.786493e-02, 1.294127e-01, -1.370351e-02
11, 1.009121e+03, 5.500000e+00, 9.375000e-01, 3.906250e-02, -2.068236e-04, -2.694727e-04, 1.297196e-02, 5.000000e-01, 5.000000e-01, -1.333091e-01, 1.244642e-01, -5.004758e-03, 3.906250e-02, 9.375000e-01, -4.797984e-02, 1.290879e-01, -1.321421e-02
12, 1.009121e+03, 6.000000e+00, 9.375000e-01, 3.906250e-02, 1.317560e-04, -6.097393e-05, 1.360913e-02, 5.000000e-01, 5.000000e-01, -1.448344e-01, 1.505833e-01, -1.052002e-02, 3.906250e-02, 9.375000e-01, -4.811575e-02, 1.287274e-01, -1.267939e-02
13, 1.009121e+03, 6.500000e+00, 9.375000e-01, 3.906250e-02, 4.403925e-04, 1.349487e-04, 1.425076e-02, 5.000000e-01, 5.000000e-01, -1.475913e-01, 1.649650e-01, -1.708350e-02, 3.906250e-02, 9.375000e-01, -4.827639e-02, 1.283276e-01, -1.210336e-02
14, 1.009121e+03, 7.000000e+00, 9.375000e-01, 3.906250e-02, 7.172016e-04, 3.134610e-04, 1.490898e-02, 5.000000e-01, 5.000000e-01, -1.435970e-01, 1.672605e-01, -2.370778e-02, 3.906250e-02, 9.375000e-01, -4.846465e-02, 1.278863e-01, -1.149118e-02
15, 1.009121e+03, 7.500000e+00, 9.375000e-01, 3.906250e-02, 9.764169e-04, 4.800055e-04, 1.558279e-02, 5.000000e-01, 5.000000e-01, -1.358421e-01, 1.607640e-01, -2.962791e-02, 3.906250e-02, 9.375000e-01, -4.868263e-02, 1.274022e-01, -1.084823e-02
16, 1.009121e+03, 8.000000e+00, 9.375000e-01, 3.906250e-02, 1.239139e-03, 6.455597e-04, 1.626236e-02, 5.000000e-01, 5.000000e-01, -1.267491e-01, 1.493430e-01, -3.448713e-02, 3.906250e-02, 9.375000e-01, -4.893164e-02, 1.268750e-01, -1.018015e-02
17, 1.009121e+03, 8.500000e+00, 9.375000e-01, 3.906250e-02, 1.524013e-03, 8.210082e-04, 1.693478e-02, 5.000000e-01, 5.000000e-01, -1.178148e-01, 1.360540e-01, -3.825317e-02, 3.906250e-02, 9.375000e-01, -4.921215e-02, 1.263055e-01, -9.493075e-03
18, 1.009121e+03, 9.000000e+00, 9.375000e-01, 3.906250e-02, 1.841798e-03, 1.013381e-03, 1.758868e-02, 5.000000e-01, 5.000000e-01, -1.097597e-01, 1.228393e-01, -4.106542e-02, 3.906250e-02, 9.375000e-01, -4.952432e-02, 1.256949e-01, -8.793742e-03
19, 1.009121e+03, 9.500000e+00, 9.375000e-01, 3.906250e-02, 2.194432e-03, 1.224733e-03, 1.821678e-02, 5.000000e-01, 5.000000e-01, -1.028009e-01, 1.107092e-01, -4.311760e-02, 3.906250e-02, 9.375000e-01, -4.986701e-02, 1.250459e-01, -8.089301e-03
20, 1.009121e+03, 1.000000e+01, 9.375000e-01, 3.906250e-02, 2.577128e-03, 1.452992e-03, 1.881612e-02, 5.000000e-01, 5.000000e-01, -9.689041e-02, 1.000553e-01, -4.459624e-02, 3.906250e-02, 9.375000e-01, -5.023879e-02, 1.243619e-01, -7.386944e-03
21, 1.009121e+03, 1.050000e+01, 9.375000e-01, 3.906250e-02, 2.981459e-03, 1.693645e-03, 1.938713e-02, 5.000000e-01, 5.000000e-01, -9.187095e-02, 9.092375e-02, -4.565676e-02, 3.906250e-02, 9.375000e-01, -5.063902e-02, 1.236446e-01, -6.693615e-03
22, 1.009121e+03, 1.100000e+01, 9.375000e-01, 3.906250e-02, 3.398078e-03, 1.941370e-03, 1.993212e-02, 5.000000e-01, 5.000000e-01, -8.756228e-02, 8.319708e-02, -4.642110e-02, 3.906250e-02, 9.375000e-01, -5.106702e-02, 1.228946e-01, -6.015688e-03
23, 1.009121e+03, 1.150000e+01, 9.375000e-01, 3.906250e-02, 3.818400e-03, 2.191134e-03, 2.045398e-02, 5.000000e-01, 5.000000e-01, -8.380268e-02, 7.669881e-02, -4.698182e-02, 3.906250e-02, 9.375000e-01, -5.152024e-02, 1.221132e-01, -5.358689e-03
24, 1.009121e+03, 1.200000e+01, 9.375000e-01, 3.906250e-02, 4.235330e-03, 2.438721e-03, 2.095529e-02, 5.000000e-01, 5.000000e-01, -8.045302e-02, 7.124256e-02, -4.740746e-02, 3.906250e-02, 9.375000e-01, -5.199356e-02, 1.213049e-01, -4.726895e-03
25, 1.009121e+03, 1.250000e+01, 9.375000e-01, 3.906250e-02, 4.643304e-03, 2.680820e-03, 2.143781e-02, 5.000000e-01, 5.000000e-01, -7.741551e-02, 6.664758e-02, -4.774839e-02, 3.906250e-02, 9.375000e-01, -5.247846e-02, 1.204777e-01, -4.123279e-03
26, 1.009121e+03, 1.300000e+01, 9.375000e-01, 3.906250e-02, 5.038051e-03, 2.914915e-03, 2.190249e-02, 5.000000e-01, 5.000000e-01, -7.461129e-02, 6.275102e-02, -4.804019e-02, 3.906250e-02, 9.375000e-01, -5.296379e-02, 1.196442e-01, -3.549415e-03
27, 1.009121e+03, 1.350000e+01, 9.375000e-01, 3.906250e-02, 5.416260e-03, 3.139097e-03, 2.234959e-02, 5.000000e-01, 5.000000e-01, -7.199673e-02, 5.940938e-02, -4.830710e-02, 3.906250e-02, 9.375000e-01, -5.343834e-02, 1.188191e-01, -3.005441e-03
28, 1.009121e+03, 1.400000e+01, 9.375000e-01, 3.906250e-02, 5.775360e-03, 3.351911e-03, 2.277898e-02, 5.000000e-01, 5.000000e-01, -6.955149e-02, 5.649437e-02, -4.856359e-02, 3.906250e-02, 9.375000e-01, -5.389237e-02, 1.180167e-01, -2.490342e-03
29, 1.009121e+03, 1.450000e+01, 9.375000e-01, 3.906250e-02, 6.113446e-03, 3.552285e-03, 2.319003e-02, 5.000000e-01, 5.000000e-01, -6.726532e-02, 5.390054e-02, -4.881655e-02, 3.906250e-02, 9.375000e-01, -5.431903e-02, 1.172483e-01, -2.002717e-03
30, 1.009121e+03, 1.500000e+01, 9.375000e-01, 3.906250e-02, 6.429281e-03, 3.739524e-03, 2.358225e-02, 5.000000e-01, 5.000000e-01, -6.514675e-02, 5.154554e-02, -4.906757e-02, 3.906250e-02, 9.375000e-01, -5.471456e-02, 1.165216e-01, -1.540385e-03
31, 1.009121e+03, 1.550000e+01, 9.375000e-01, 3.906250e-02, 6.722332e-03, 3.913317e-03, 2.395512e-02, 5.000000e-01, 5.000000e-01, -6.321549e-02, 4.936997e-02, -4.931381e-02, 3.906250e-02, 9.375000e-01, -5.507821e-02, 1.158402e-01, -1.101137e-03
32, 1.009121e+03, 1.600000e+01, 9.375000e-01, 3.906250e-02, 6.992778e-03, 4.073760e-03, 2.430815e-02, 5.000000e-01, 5.000000e-01, -6.148990e-02, 4.733589e-02, -4.955014e-02, 3.906250e-02, 9.375000e-01, -5.541127e-02, 1.152043e-01, -6.830315e-04
33, 1.009121e+03, 1.650000e+01, 9.375000e-01, 3.906250e-02, 7.241385e-03, 4.221277e-03, 2.464084e-02, 5.000000e-01, 5.000000e-01, -5.998086e-02, 4.542584e-02, -4.977087e-02, 3.906250e-02, 9.375000e-01, -5.571617e-02, 1.146122e-01, -2.845963e-04
34, 1.009121e+03, 1.700000e+01, 9.375000e-01, 3.906250e-02, 7.469411e-03, 4.356574e-03, 2.495267e-02, 5.000000e-01, 5.000000e-01, -5.869181e-02, 4.364057e-02, -4.997100e-02, 3.906250e-02, 9.375000e-01, -5.599569e-02, 1.140615e-01, 9.500003e-05
35, 1.009121e+03, 1.750000e+01, 9.375000e-01, 3.906250e-02, 7.678361e-03, 4.480531e-03, 2.524319e-02, 5.000000e-01, 5.000000e-01, -5.761763e-02, 4.199212e-02, -5.014696e-02, 3.906250e-02, 9.375000e-01, -5.625260e-02, 1.135493e-01, 4.560476e-04
36, 1.009121e+03, 1.800000e+01, 9.375000e-01, 3.906250e-02, 7.869802e-03, 4.594065e-03, 2.551217e-02, 5.000000e-01, 5.000000e-01, -5.674244e-02, 4.049694e-02, -5.029732e-02, 3.906250e-02, 9.375000e-01, -5.648903e-02, 1.130731e-01, 7.984664e-04
37, 1.009121e+03, 1.850000e+01, 9.375000e-01, 3.906250e-02, 8.045195e-03, 4.698053e-03, 2.575959e-02, 5.000000e-01, 5.000000e-01, -5.603978e-02, 3.916938e-02, -5.042289e-02, 3.906250e-02, 9.375000e-01, -5.670658e-02, 1.126311e-01, 1.121829e-03
38, 1.009121e+03, 1.900000e+01, 9.375000e-01, 3.906250e-02, 8.205805e-03, 4.793274e-03, 2.598571e-02, 5.000000e-01, 5.000000e-01, -5.547536e-02, 3.801732e-02, -5.052645e-02, 3.906250e-02, 9.375000e-01, -5.690653e-02, 1.122221e-01, 1.425463e-03
39, 1.009121e+03, 1.950000e+01, 9.375000e-01, 3.906250e-02, 8.352659e-03, 4.880376e-03, 2.619120e-02, 5.000000e-01, 5.000000e-01, -5.501202e-02, 3.704017e-02, -5.061241e-02, 3.906250e-02, 9.375000e-01, -5.708962e-02, 1.118451e-01, 1.708864e-03
40, 1.009121e+03, 2.000000e+01, 9.375000e-01, 3.906250e-02, 8.486563e-03, 4.959870e-03, 2.637724e-02, 5.000000e-01, 5.000000e-01, -5.461510e-02, 3.622829e-02, -5.068596e-02, 3.906250e-02, 9.375000e-01, -5.725637e-02, 1.114996e-01, 1.971787e-03
41, 1.009121e+03, 2.050000e+01, 9.375000e-01, 3.906250e-02, 8.608173e-03, 5.032179e-03, 2.654519e-02, 5.000000e-01, 5.000000e-01, -5.425601e-02, 3.556353e-02, -5.075232e-02, 3.906250e-02, 9.375000e-01, -5.740745e-02, 1.111847e-01, 2.214145e-03
42, 1.009121e+03, 2.100000e+01, 9.375000e-01, 3.906250e-02, 8.718074e-03, 5.097656e-03, 2.669660e-02, 5.000000e-01, 5.000000e-01, -5.391398e-02, 3.502156e-02, -5.081598e-02, 3.906250e-02, 9.375000e-01, -5.754358e-02, 1.108994e-01, 2.436194e-03
43, 1.009121e+03, 2.150000e+01, 9.375000e-01, 3.906250e-02, 8.816843e-03, 5.156645e-03, 2.683316e-02, 5.000000e-01, 5.000000e-01, -5.357669e-02, 3.457502e-02, -5.088046e-02, 3.906250e-02, 9.375000e-01, -5.766555e-02, 1.106425e-01, 2.638533e-03
44, 1.009121e+03, 2.200000e+01, 9.375000e-01, 3.906250e-02, 8.905101e-03, 5.209501e-03, 2.695654e-02, 5.000000e-01, 5.000000e-01, -5.324009e-02, 3.419681e-02, -5.094796e-02, 3.906250e-02, 9.375000e-01, -5.777447e-02, 1.104122e-01, 2.822084e-03
45, 1.009121e+03, 2.250000e+01, 9.375000e-01, 3.906250e-02, 8.983553e-03, 5.256623e-03, 2.706830e-02, 5.000000e-01, 5.000000e-01, -5.290685e-02, 3.386307e-02, -5.101930e-02, 3.906250e-02, 9.375000e-01, -5.787147e-02, 1.102065e-01, 2.988143e-03
46, 1.009121e+03, 2.300000e+01, 9.375000e-01, 3.906250e-02, 9.052999e-03, 5.298456e-03, 2.716989e-02, 5.000000e-01, 5.000000e-01, -5.258427e-02, 3.355519e-02, -5.109417e-02, 3.906250e-02, 9.375000e-01, -5.795792e-02, 1.100232e-01, 3.138196e-03
47, 1.009121e+03, 2.350000e+01, 9.375000e-01, 3.906250e-02, 9.114319e-03, 5.335489e-03, 2.726254e-02, 5.000000e-01, 5.000000e-01, -5.228191e-02, 3.326094e-02, -5.117128e-02, 3.906250e-02, 9.375000e-01, -5.803520e-02, 1.098596e-01, 3.273762e-03
48, 1.009121e+03, 2.400000e+01, 9.375000e-01, 3.906250e-02, 9.168436e-03, 5.368239e-03, 2.734727e-02, 5.000000e-01, 5.000000e-01, -5.200920e-02, 3.297453e-02, -5.124889e-02, 3.906250e-02, 9.375000e-01, -5.810459e-02, 1.097133e-01, 3.396494e-03
49, 1.009121e+03, 2.450000e+01, 9.375000e-01, 3.906250e-02, 9.216289e-03, 5.397238e-03, 2.742491e-02, 5.000000e-01, 5.000000e-01, -5.177350e-02, 3.269568e-02, -5.132507e-02, 3.906250e-02, 9.375000e-01, -5.816722e-02, 1.095820e-01, 3.507882e-03
50, 1.009121e+03, 2.500000e+01, 9.375000e-01, 3.906250e-02, 9.258784e-03, 5.423004e-03, 2.749605e-02, 5.000000e-01, 5.000000e-01, -5.157889e-02, 3.242810e-02, -5.139810e-02, 3.906250e-02, 9.375000e-01, -5.822402e-02, 1.094638e-01, 3.609288e-03
51, 1.009121e+03, 2.550000e+01, 9.375000e-01, 3.906250e-02, 9.296743e-03, 5.446015e-03, 2.756111e-02, 5.000000e-01, 5.000000e-01, -5.142578e-02, 3.217780e-02, -5.146664e-02, 3.906250e-02, 9.375000e-01, -5.827576e-02, 1.093569e-01, 3.701821e-03
52, 1.009121e+03, 2.600000e+01, 9.375000e-01, 3.906250e-02, 9.330881e-03, 5.466694e-03, 2.762057e-02, 5.000000e-01, 5.000000e-01, -5.131094e-02, 3.195122e-02, -5.153011e-02, 3.906250e-02, 9.375000e-01, -5.832300e-02, 1.092599e-01, 3.786557e-03
53, 1.009121e+03, 2.650000e+01, 9.375000e-01, 3.906250e-02, 9.361785e-03, 5.485395e-03, 2.767475e-02, 5.000000e-01, 5.000000e-01, -5.122828e-02, 3.175366e-02, -5.158838e-02, 3.906250e-02, 9.375000e-01, -5.836618e-02, 1.091718e-01, 3.864148e-03
54, 1.009121e+03, 2.700000e+01, 9.375000e-01, 3.906250e-02, 9.389904e-03, 5.502394e-03, 2.772397e-02, 5.000000e-01, 5.000000e-01, -5.117007e-02, 3.158821e-02, -5.164185e-02, 3.906250e-02, 9.375000e-01, -5.840557e-02, 1.090918e-01, 3.935157e-03
55, 1.009121e+03, 2.750000e+01, 9.375000e-01, 3.906250e-02, 9.415562e-03, 5.517897e-03, 2.776872e-02, 5.000000e-01, 5.000000e-01, -5.112808e-02, 3.145516e-02, -5.169155e-02, 3.906250e-02, 9.375000e-01, -5.844142e-02, 1.090193e-01, 4.000249e-03
56, 1.009121e+03, 2.800000e+01, 9.375000e-01, 3.906250e-02, 9.438977e-03, 5.532048e-03, 2.780926e-02, 5.000000e-01, 5.000000e-01, -5.109483e-02, 3.135213e-02, -5.173841e-02, 3.906250e-02, 9.375000e-01, -5.847392e-02, 1.089537e-01, 4.059720e-03
57, 1.009121e+03, 2.850000e+01, 9.375000e-01, 3.906250e-02, 9.460298e-03, 5.544946e-03, 2.784598e-02, 5.000000e-01, 5.000000e-01, -5.106450e-02, 3.127455e-02, -5.178341e-02, 3.906250e-02, 9.375000e-01, -5.850326e-02, 1.088945e-01, 4.113885e-03
58, 1.009121e+03, 2.900000e+01, 9.375000e-01, 3.906250e-02, 9.479632e-03, 5.556660e-03, 2.787933e-02, 5.000000e-01, 5.000000e-01, -5.103341e-02, 3.121656e-02, -5.182753e-02, 3.906250e-02, 9.375000e-01, -5.852966e-02, 1.088413e-01, 4.163274e-03
59, 1.009121e+03, 2.950000e+01, 9.375000e-01, 3.906250e-02, 9.497073e-03, 5.567252e-03, 2.790960e-02, 5.000000e-01, 5.000000e-01, -5.100007e-02, 3.117193e-02, -5.187121e-02, 3.906250e-02, 9.375000e-01, -5.855337e-02, 1.087935e-01, 4.208155e-03
60, 1.009121e+03, 3.000000e+01, 9.375000e-01, 3.906250e-02, 9.512724e-03, 5.576784e-03, 2.793729e-02, 5.000000e-01, 5.000000e-01, -5.096487e-02, 3.113493e-02, -5.191484e-02, 3.906250e-02, 9.375000e-01, -5.857465e-02, 1.087507e-01, 4.249162e-03
61, 1.009121e+03, 3.050000e+01, 9.375000e-01, 3.906250e-02, 9.526707e-03, 5.585322e-03, 2.796280e-02, 5.000000e-01, 5.000000e-01, -5.092953e-02, 3.110102e-02, -5.195827e-02, 3.906250e-02, 9.375000e-01, -5.859378e-02, 1.087124e-01, 4.286519e-03
62, 1.009121e+03, 3.100000e+01, 9.375000e-01, 3.906250e-02, 9.539167e-03, 5.592947e-03, 2.798646e-02, 5.000000e-01, 5.000000e-01, -5.089650e-02, 3.106719e-02, -5.200134e-02, 3.906250e-02, 9.375000e-01, -5.861105e-02, 1.086779e-01, 4.320564e-03
63, 1.009121e+03, 3.150000e+01, 9.375000e-01, 3.906250e-02, 9.550264e-03, 5.599752e-03, 2.800825e-02, 5.000000e-01, 5.000000e-01, -5.086826e-02, 3.103205e-02, -5.204353e-02, 3.906250e-02, 9.375000e-01, -5.862672e-02, 1.086468e-01, 4.351548e-03
64, 1.009121e+03, 3.200000e+01, 9.375000e-01, 3.906250e-02, 9.560171e-03, 5.605835e-03, 2.802846e-02, 5.000000e-01, 5.000000e-01, -5.084687e-02, 3.099567e-02, -5.208446e-02, 3.906250e-02, 9.375000e-01, -5.864102e-02, 1.086187e-01, 4.379954e-03
65, 1.009121e+03, 3.250000e+01, 9.375000e-01, 3.906250e-02, 9.569059e-03, 5.611293e-03, 2.804717e-02, 5.000000e-01, 5.000000e-01, -5.083355e-02, 3.095914e-02, -5.212368e-02, 3.906250e-02, 9.375000e-01, -5.865415e-02, 1.085930e-01, 4.406092e-03
66, 1.009121e+03, 3.300000e+01, 9.375000e-01, 3.906250e-02, 9.577088e-03, 5.616223e-03, 2.806437e-02, 5.000000e-01, 5.000000e-01, -5.082857e-02, 3.092418e-02, -5.216076e-02, 3.906250e-02, 9.375000e-01, -5.866624e-02, 1.085695e-01, 4.430127e-03
67, 1.009121e+03, 3.350000e+01, 9.375000e-01, 3.906250e-02, 9.584399e-03, 5.620707e-03, 2.808026e-02, 5.000000e-01, 5.000000e-01, -5.083128e-02, 3.089262e-02, -5.219580e-02, 3.906250e-02, 9.375000e-01, -5.867741e-02, 1.085479e-01, 4.452435e-03
68, 1.009121e+03, 3.400000e+01, 9.375000e-01, 3.906250e-02, 9.591106e-03, 5.624816e-03, 2.809480e-02, 5.000000e-01, 5.000000e-01, -5.084032e-02, 3.086603e-02, -5.222852e-02, 3.906250e-02, 9.375000e-01, -5.868773e-02, 1.085281e-01, 4.472970e-03
69, 1.009121e+03, 3.450000e+01, 9.375000e-01, 3.906250e-02, 9.597294e-03, 5.628602e-03, 2.810815e-02, 5.000000e-01, 5.000000e-01, -5.085386e-02, 3.084540e-02, -5.225899e-02, 3.906250e-02, 9.375000e-01, -5.869726e-02, 1.085098e-01, 4.491835e-03
70, 1.009121e+03, 3.500000e+01, 9.375000e-01, 3.906250e-02, 9.603022e-03, 5.632103e-03, 2.812065e-02, 5.000000e-01, 5.000000e-01, -5.086998e-02, 3.083102e-02, -5.228778e-02, 3.906250e-02, 9.375000e-01, -5.870604e-02, 1.084930e-01, 4.509509e-03
71, 1.009121e+03, 3.550000e+01, 9.375000e-01, 3.906250e-02, 9.608328e-03, 5.635344e-03, 2.813221e-02, 5.000000e-01, 5.000000e-01, -5.088690e-02, 3.082252e-02, -5.231474e-02, 3.906250e-02, 9.375000e-01, -5.871410e-02, 1.084776e-01, 4.525821e-03
72, 1.009121e+03, 3.600000e+01, 9.375000e-01, 3.906250e-02, 9.613231e-03, 5.638339e-03, 2.814312e-02, 5.000000e-01, 5.000000e-01, -5.090324e-02, 3.081894e-02, -5.234042e-02, 3.906250e-02, 9.375000e-01, -5.872147e-02, 1.084635e-01, 4.541075e-03
73, 1.009121e+03, 3.650000e+01, 9.375000e-01, 3.906250e-02, 9.617743e-03, 5.641102e-03, 2.815289e-02, 5.000000e-01, 5.000000e-01, -5.091815e-02, 3.081899e-02, -5.236321e-02, 3.906250e-02, 9.375000e-01, -5.872819e-02, 1.084506e-01, 4.554691e-03
74, 1.009121e+03, 3.700000e+01, 9.375000e-01, 3.906250e-02, 9.621880e-03, 5.643626e-03, 2.816191e-02, 5.000000e-01, 5.000000e-01, -5.093128e-02, 3.082127e-02, -5.238765e-02, 3.906250e-02, 9.375000e-01, -5.873433e-02, 1.084389e-01, 4.568299e-03
75, 1.009121e+03, 3.750000e+01, 9.375000e-01, 3.906250e-02, 9.625644e-03, 5.645932e-03, 2.817118e-02, 5.000000e-01, 5.000000e-01, -5.094278e-02, 3.082450e-02, -5.241278e-02, 3.906250e-02, 9.375000e-01, -5.873994e-02, 1.084282e-01, 4.581882e-03
76, 1.009121e+03, 3.800000e+01, 9.375000e-01, 3.906250e-02, 9.629056e-03, 5.648042e-03, 2.817840e-02, 5.000000e-01, 5.000000e-01, -5.095309e-02, 3.082762e-02, -5.243372e-02, 3.906250e-02, 9.375000e-01, -5.874504e-02, 1.084185e-01, 4.592088e-03
